股票代码,企业名称,年份,人工智能词频数,大数据词频数,云计算词频数,区块链词频数,数字技术运用词频数,数字化转型指数,标准化转型指数(0-100),总词频数
000407,胜利股份,2013,0,0,0,0,0,-0.15,0,0
000408,金谷源,2013,0,0,0,0,0,-0.15,0,0
000409,山东地矿,2013,0,0,0,0,0,-0.15,0,0
000410,沈阳机床,2013,0,0,0,0,0,-0.15,0,0
000411,英特集团,2013,0,0,0,0,6,0.01,1.54,6
000413,东旭光电,2013,0,0,0,0,0,-0.15,0,0
000415,渤海租赁,2013,0,0,1,0,0,-0.12,0.28,1
000416,民生投资,2013,0,0,0,0,2,-0.1,0.51,2
000417,合肥百货,2013,0,0,0,0,4,-0.05,1.02,4
000418,小天鹅A,2013,0,0,0,0,2,-0.1,0.51,2
000419,通程控股,2013,0,0,0,0,15,0.24,3.84,15
000420,吉林化纤,2013,0,0,0,0,0,-0.15,0,0
000421,南京中北,2013,0,0,0,0,0,-0.15,0,0
000422,湖北宜化,2013,0,0,0,0,0,-0.15,0,0
000423,东阿阿胶,2013,0,0,1,0,13,0.22,3.61,14
000425,徐工机械,2013,0,0,0,0,1,-0.12,0.26,1
000426,兴业矿业,2013,0,0,0,0,0,-0.15,0,0
